"Model","Xviewer"
"BlockNumber","1"
"TraceName","CH1","CH2","CH4","CH6",
BlockSize,10010,10010,10010,10010,
Date,2026/06/30,2026/06/30,2026/06/30,2026/06/30,
Time,13:38:29.61850915,13:38:29.61850915,13:38:29.61850915,13:38:29.61850915,
VUnit,V,A,V,V,
HResolution,1.000000e-03,1.000000e-03,1.000000e-03,1.000000e-03,
HOffset,-1.000900e+01,-1.000900e+01,-1.000900e+01,-1.000900e+01,
HUnit,s,s,s,s,
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.541667
,0.,-0.15,-1.666667e-002,-8.4625
,0.,-0.15,-1.666667e-002,-8.535417
,0.,-0.2166667,-1.666667e-002,-8.539583
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.560416
,0.,-0.1833333,-1.666667e-002,-8.535417
,0.,-0.15,1.666667e-002,-8.545834
,0.,-0.15,-1.666667e-002,-8.554167
,0.,-0.15,-1.666667e-002,-8.575
,0.,-0.15,-1.666667e-002,-8.597917
,0.,-0.15,-1.666667e-002,-8.539583
,-3.333334e-002,-0.1833333,1.666667e-002,-8.558333
,0.,-0.15,-1.666667e-002,-8.533334
,3.333334e-002,-0.15,1.666667e-002,-8.5125
,0.,-0.15,-1.666667e-002,-8.55625
,0.,-0.1833333,-1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.5375
,0.,-0.1833333,1.666667e-002,-8.545834
,-3.333334e-002,-0.15,-1.666667e-002,-8.545834
,-3.333334e-002,-0.1833333,5.e-002,-8.525
,0.,-0.1833333,1.666667e-002,-8.535417
,0.,-0.15,-1.666667e-002,-8.566667
,3.333334e-002,-0.15,1.666667e-002,-8.5375
,0.,-0.15,1.666667e-002,-8.54375
,-3.333334e-002,-0.1833333,5.e-002,-8.55
,-3.333334e-002,-0.1833333,1.666667e-002,-8.547916
,-5.e-002,-0.15,1.666667e-002,-8.452084
,0.,-0.1833333,-1.666667e-002,-8.547916
,0.,-0.15,1.666667e-002,-8.572917
,0.,-0.1833333,-1.666667e-002,-8.53125
,0.,-0.2166667,-1.666667e-002,-8.558333
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.566667
,0.,-0.1833333,1.666667e-002,-8.53125
,0.,-0.2166667,1.666667e-002,-8.5375
,0.,-0.15,1.666667e-002,-8.554167
,0.,-0.15,-1.666667e-002,-8.529166
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.554167
,0.,-0.1833333,1.666667e-002,-8.547916
,0.,-0.2166667,-1.666667e-002,-8.5625
,-3.333334e-002,-0.15,1.666667e-002,-8.516666
,0.,-0.15,-1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,1.666667e-002,-8.554167
,0.,-0.15,1.666667e-002,-8.533334
,0.,-0.2166667,1.666667e-002,-8.545834
,0.,-0.15,1.666667e-002,-8.55625
,0.,-0.1833333,1.666667e-002,-8.535417
,0.,-0.1833333,1.666667e-002,-8.5375
,0.,-0.2166667,1.666667e-002,-8.55
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.56875
,3.333334e-002,-0.1833333,-1.666667e-002,-8.529166
,0.,-0.1833333,1.666667e-002,-8.54375
,0.,-0.1833333,-5.e-002,-8.56875
,0.,-0.1833333,-5.e-002,-8.53125
,0.,-0.1833333,-1.666667e-002,-8.547916
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.595834
,0.,-0.1833333,-1.666667e-002,-8.554167
,0.,-0.15,-1.666667e-002,-8.539583
,0.,-0.15,-1.666667e-002,-8.554167
,-3.333334e-002,-0.1833333,1.666667e-002,-8.577084
,0.,-0.2166667,-5.e-002,-8.525
,0.,-0.15,-1.666667e-002,-8.539583
,3.333334e-002,-0.1833333,1.666667e-002,-8.554167
,0.,-0.2166667,-1.666667e-002,-8.53125
,0.,-0.1833333,1.666667e-002,-8.53125
,-3.333334e-002,-0.15,-1.666667e-002,-8.554167
,-3.333334e-002,-0.2166667,1.666667e-002,-8.58125
,0.,-0.1833333,1.666667e-002,-8.5375
,0.,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.1833333,1.666667e-002,-8.554167
,0.,-0.1833333,1.666667e-002,-8.558333
,-3.333334e-002,-0.1833333,1.666667e-002,-8.5375
,3.333334e-002,-0.15,-1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.570833
,0.,-0.15,-1.666667e-002,-8.5375
,0.,-0.1833333,-1.666667e-002,-8.5625
,0.,-0.1833333,-1.666667e-002,-8.547916
,0.,-0.1833333,-1.666667e-002,-8.566667
,0.,-0.1833333,1.666667e-002,-8.527083
,3.333334e-002,-0.15,-1.666667e-002,-8.547916
,0.,-0.1833333,-1.666667e-002,-8.677083
,0.,-0.15,-1.666667e-002,-8.529166
,0.,-0.1833333,-5.e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.558333
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.564584
,0.,-0.2166667,-1.666667e-002,-8.522917
,0.,-0.1833333,-1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.566667
,-3.333334e-002,-0.1833333,1.666667e-002,-8.53125
,0.,-0.15,-1.666667e-002,-8.55
,0.,-0.2166667,5.e-002,-8.577084
,0.,-0.1833333,-1.666667e-002,-8.53125
,0.,-0.1833333,-1.666667e-002,-8.479167
,0.,-0.2166667,1.666667e-002,-8.554167
,-3.333334e-002,-0.15,-1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.55
,0.,-0.1833333,-1.666667e-002,-8.552083
,0.,-0.15,-1.666667e-002,-8.570833
,-3.333334e-002,-0.2166667,1.666667e-002,-8.539583
,0.,-0.1833333,-1.666667e-002,-8.554167
,-3.333334e-002,-0.15,-1.666667e-002,-8.554167
,-3.333334e-002,-0.15,-1.666667e-002,-8.529166
,3.333334e-002,-0.1833333,-1.666667e-002,-8.545834
,-5.e-002,-0.1833333,-1.666667e-002,-8.564584
,0.,-0.1833333,-1.666667e-002,-8.5625
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.508333
,-3.333334e-002,-0.15,-5.e-002,-8.55
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.560416
,0.,-0.1833333,1.666667e-002,-8.533334
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.604167
,-3.333334e-002,-0.15,-1.666667e-002,-8.564584
,0.,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.1833333,-1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.56875
,0.,-0.2166667,5.e-002,-8.554167
,3.333334e-002,-0.1833333,-1.666667e-002,-8.525
,-3.333334e-002,-0.1833333,1.666667e-002,-8.547916
,-3.333334e-002,-0.1833333,-5.e-002,-8.554167
,0.,-0.15,-1.666667e-002,-8.535417
,3.333334e-002,-0.1833333,1.666667e-002,-8.554167
,0.,-0.15,1.666667e-002,-8.529166
,0.,-0.2166667,-1.666667e-002,-8.583333
,0.,-0.1833333,1.666667e-002,-8.54375
,-3.333334e-002,-0.1833333,1.666667e-002,-8.554167
,-3.333334e-002,-0.1833333,1.666667e-002,-8.55
,-3.333334e-002,-0.15,-5.e-002,-8.529166
,0.,-0.1833333,-1.666667e-002,-8.554167
,0.,-0.2166667,-1.666667e-002,-8.566667
,0.,-0.15,-1.666667e-002,-8.535417
,0.,-0.1833333,1.666667e-002,-8.545834
,0.,-0.15,-5.e-002,-8.5625
,0.,-0.15,1.666667e-002,-8.554167
,0.,-0.15,1.666667e-002,-8.54375
,0.,-0.1833333,-1.666667e-002,-8.55
,0.,-0.15,1.666667e-002,-8.608334
,3.333334e-002,-0.15,1.666667e-002,-8.525
,0.,-0.1833333,-5.e-002,-8.545834
,-3.333334e-002,-0.1833333,1.666667e-002,-8.566667
,-3.333334e-002,-0.15,-1.666667e-002,-8.585417
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.53125
,3.333334e-002,-0.2166667,1.666667e-002,-8.558333
,-3.333334e-002,-0.15,-1.666667e-002,-8.575
,0.,-0.15,1.666667e-002,-8.547916
,0.,-0.1833333,1.666667e-002,-8.554167
,0.,-0.1833333,1.666667e-002,-8.552083
,-3.333334e-002,-0.15,-5.e-002,-8.520833
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.53125
,3.333334e-002,-0.15,-1.666667e-002,-8.552083
,0.,-0.1833333,1.666667e-002,-8.564584
,0.,-0.1833333,1.666667e-002,-8.5375
,0.,-0.1833333,-1.666667e-002,-8.58125
,0.,-0.1833333,-1.666667e-002,-8.570833
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.539583
,0.,-0.2166667,-1.666667e-002,-8.539583
,-3.333334e-002,-0.15,-1.666667e-002,-8.55625
,0.,-0.1833333,1.666667e-002,-8.545834
,0.,-0.15,-1.666667e-002,-8.541667
,-3.333334e-002,-0.15,1.666667e-002,-8.552083
,-3.333334e-002,-0.1833333,1.666667e-002,-8.564584
,3.333334e-002,-0.1833333,-1.666667e-002,-8.516666
,0.,-0.15,-1.666667e-002,-8.54375
,0.,-0.1833333,-1.666667e-002,-8.547916
,0.,-0.1833333,-1.666667e-002,-8.570833
,0.,-0.15,1.666667e-002,-8.425
,0.,-0.1833333,1.666667e-002,-8.554167
,-3.333334e-002,-0.15,-1.666667e-002,-8.570833
,0.,-0.15,-1.666667e-002,-8.54375
,-3.333334e-002,-0.1833333,1.666667e-002,-8.539583
,-3.333334e-002,-0.15,1.666667e-002,-8.554167
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.560416
,0.,-0.15,-1.666667e-002,-8.535417
,0.,-0.1833333,1.666667e-002,-8.55625
,3.333334e-002,-0.15,-5.e-002,-8.570833
,0.,-0.1833333,1.666667e-002,-8.535417
,0.,-0.15,5.e-002,-8.54375
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.502084
,0.,-0.15,-1.666667e-002,-8.545834
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.539583
,-3.333334e-002,-0.1833333,1.666667e-002,-8.560416
,0.,-0.15,-1.666667e-002,-8.585417
,0.,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.15,1.666667e-002,-8.552083
,3.333334e-002,-0.2166667,-1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.53125
,-5.e-002,-0.2166667,1.666667e-002,-8.545834
,0.,-0.1833333,-5.e-002,-8.558333
,-3.333334e-002,-0.15,-1.666667e-002,-8.566667
,0.,-0.2166667,1.666667e-002,-8.53125
,0.,-0.15,1.666667e-002,-8.58125
,0.,-0.15,-1.666667e-002,-8.558333
,-3.333334e-002,-0.15,-1.666667e-002,-8.527083
,0.,-0.2166667,1.666667e-002,-8.539583
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.439584
,0.,-0.1833333,-1.666667e-002,-8.585417
,0.,-0.1833333,-1.666667e-002,-8.539583
,0.,-0.1833333,-1.666667e-002,-8.535417
,-3.333334e-002,-0.2166667,1.666667e-002,-8.575
,0.,-0.1833333,1.666667e-002,-8.535417
,0.,-0.1833333,1.666667e-002,-8.5375
,0.,-0.1833333,1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.564584
,0.,-0.15,-1.666667e-002,-8.539583
,3.333334e-002,-0.15,1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.552083
,0.,-0.2166667,1.666667e-002,-8.54375
,0.,-0.1833333,1.666667e-002,-8.545834
,-3.333334e-002,-0.1833333,1.666667e-002,-8.547916
,0.,-0.1833333,-1.666667e-002,-8.564584
,0.,-0.1833333,-5.e-002,-8.529166
,0.,-0.15,-1.666667e-002,-8.547916
,-3.333334e-002,-0.2166667,1.666667e-002,-8.585417
,0.,-0.15,1.666667e-002,-8.5625
,0.,-0.1833333,1.666667e-002,-8.5375
,-3.333334e-002,-0.1833333,1.666667e-002,-8.554167
,0.,-0.1833333,-1.666667e-002,-8.575
,0.,-0.1833333,-1.666667e-002,-8.541667
,3.333334e-002,-0.1833333,1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.477083
,0.,-0.1833333,1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,1.666667e-002,-8.535417
,0.,-0.1833333,-1.666667e-002,-8.55
,-3.333334e-002,-0.2166667,1.666667e-002,-8.566667
,-3.333334e-002,-0.15,-1.666667e-002,-8.527083
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.539583
,0.,-0.1833333,1.666667e-002,-8.554167
,0.,-0.15,-1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.539583
,-5.e-002,-0.1833333,1.666667e-002,-8.545834
,0.,-0.1833333,-1.666667e-002,-8.560416
,0.,-0.1833333,1.666667e-002,-8.441667
,0.,-0.1833333,1.666667e-002,-8.552083
,0.,-0.15,-1.666667e-002,-8.566667
,0.,-0.15,-1.666667e-002,-8.54375
,0.,-0.1833333,-1.666667e-002,-8.539583
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.558333
,6.666667e-002,-0.15,-1.666667e-002,-8.564584
,3.333334e-002,-0.15,1.666667e-002,-8.5375
,0.,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.1833333,1.666667e-002,-8.5625
,0.,-0.15,1.666667e-002,-8.552083
,0.,-0.1833333,1.666667e-002,-8.547916
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.5625
,0.,-0.1833333,1.666667e-002,-8.522917
,0.,-0.15,-1.666667e-002,-8.533334
,0.,-0.1833333,1.666667e-002,-8.5625
,0.,-0.2166667,-1.666667e-002,-8.58125
,-3.333334e-002,-0.1833333,-5.e-002,-8.45625
,0.,-0.1833333,-1.666667e-002,-8.55
,0.,-0.2166667,1.666667e-002,-8.5625
,0.,-0.1833333,1.666667e-002,-8.54375
,-5.e-002,-0.1833333,1.666667e-002,-8.527083
,0.,-0.1833333,-1.666667e-002,-8.55625
,3.333334e-002,-0.1833333,1.666667e-002,-8.56875
,3.333334e-002,-0.15,1.666667e-002,-8.5375
,-3.333334e-002,-0.1833333,-5.e-002,-8.545834
,0.,-0.2166667,1.666667e-002,-8.560416
,0.,-0.1833333,-1.666667e-002,-8.5625
,3.333334e-002,-0.1833333,1.666667e-002,-8.54375
,3.333334e-002,-0.2166667,1.666667e-002,-8.504167
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.572917
,0.,-0.2166667,-1.666667e-002,-8.539583
,0.,-0.1833333,-1.666667e-002,-8.558333
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.566667
,-3.333334e-002,-0.1833333,1.666667e-002,-8.527083
,0.,-0.2166667,1.666667e-002,-8.535417
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.566667
,0.,-0.2166667,-1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,1.666667e-002,-8.516666
,-3.333334e-002,-0.1833333,1.666667e-002,-8.552083
,6.666667e-002,-0.1833333,5.e-002,-8.577084
,-3.333334e-002,-0.15,-1.666667e-002,-8.539583
,0.,-0.1833333,1.666667e-002,-8.589583
,0.,-0.1833333,-1.666667e-002,-8.554167
,0.,-0.1833333,1.666667e-002,-8.547916
,0.,-0.1833333,-1.666667e-002,-8.539583
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.564584
,0.,-0.1833333,-1.666667e-002,-8.5625
,0.,-0.15,1.666667e-002,-8.541667
,0.,-0.15,-1.666667e-002,-8.554167
,-3.333334e-002,-0.2166667,1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.541667
,0.,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.15,1.666667e-002,-8.558333
,0.,-0.1833333,1.666667e-002,-8.59375
,0.,-0.2166667,1.666667e-002,-8.541667
,0.,-0.1833333,-1.666667e-002,-8.558333
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.566667
,0.,-0.15,1.666667e-002,-8.527083
,-3.333334e-002,-0.1833333,5.e-002,-8.547916
,0.,-0.2166667,-1.666667e-002,-8.558333
,-3.333334e-002,-0.15,1.666667e-002,-8.554167
,0.,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.1833333,1.666667e-002,-8.55
,-3.333334e-002,-0.15,5.e-002,-8.572917
,0.,-0.1833333,-1.666667e-002,-8.525
,0.,-0.1833333,-1.666667e-002,-8.535417
,0.,-0.15,-1.666667e-002,-8.502084
,0.,-0.1833333,-1.666667e-002,-8.566667
,0.,-0.1833333,1.666667e-002,-8.539583
,0.,-0.1833333,1.666667e-002,-8.55625
,0.,-0.1833333,-1.666667e-002,-8.68125
,0.,-0.2166667,-1.666667e-002,-8.535417
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.1833333,1.666667e-002,-8.55
,-3.333334e-002,-0.15,1.666667e-002,-8.5625
,-3.333334e-002,-0.15,1.666667e-002,-8.54375
,0.,-0.1833333,-1.666667e-002,-8.55
,-3.333334e-002,-0.15,-1.666667e-002,-8.560416
,0.,-0.15,1.666667e-002,-8.539583
,-3.333334e-002,-0.15,1.666667e-002,-8.529166
,3.333334e-002,-0.2166667,-1.666667e-002,-8.554167
,-3.333334e-002,-0.1833333,1.666667e-002,-8.566667
,0.,-0.15,-1.666667e-002,-8.64375
,3.333334e-002,-0.1833333,1.666667e-002,-8.552083
,0.,-0.2166667,1.666667e-002,-8.577084
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.54375
,0.,-0.1833333,1.666667e-002,-8.554167
,3.333334e-002,-0.2166667,-1.666667e-002,-8.560416
,-3.333334e-002,-0.1833333,1.666667e-002,-8.541667
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.55
,0.,-0.1833333,-1.666667e-002,-8.577084
,0.,-0.2166667,-1.666667e-002,-8.541667
,-3.333334e-002,-0.1833333,1.666667e-002,-8.552083
,0.,-0.15,1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.547916
,0.,-0.1833333,-1.666667e-002,-8.547916
,0.,-0.1833333,-5.e-002,-8.554167
,0.,-0.15,-1.666667e-002,-8.554167
,0.,-0.1833333,1.666667e-002,-8.55625
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.558333
,0.,-0.15,-1.666667e-002,-8.527083
,0.,-0.1833333,-1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.570833
,0.,-0.1833333,1.666667e-002,-8.5375
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.55
,0.,-0.15,1.666667e-002,-8.552083
,3.333334e-002,-0.2166667,1.666667e-002,-8.56875
,0.,-0.1833333,1.666667e-002,-8.53125
,0.,-0.1833333,1.666667e-002,-8.54375
,0.,-0.15,-1.666667e-002,-8.660417
,0.,-0.15,1.666667e-002,-8.545834
,-3.333334e-002,-0.1833333,1.666667e-002,-8.54375
,0.,-0.1833333,-1.666667e-002,-8.558333
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.577084
,-3.333334e-002,-0.15,-1.666667e-002,-8.533334
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.554167
,-3.333334e-002,-0.15,1.666667e-002,-8.5625
,0.,-0.1833333,1.666667e-002,-8.535417
,0.,-0.1833333,1.666667e-002,-8.55
,0.,-0.1833333,-1.666667e-002,-8.570833
,-3.333334e-002,-0.1833333,1.666667e-002,-8.535417
,0.,-0.1833333,-1.666667e-002,-8.547916
,0.,-0.15,-1.666667e-002,-8.675
,0.,-0.15,1.666667e-002,-8.54375
,3.333334e-002,-0.1833333,-1.666667e-002,-8.539583
,-3.333334e-002,-0.15,-1.666667e-002,-8.554167
,0.,-0.15,-1.666667e-002,-8.56875
,3.333334e-002,-0.1833333,-1.666667e-002,-8.535417
,0.,-0.1833333,-1.666667e-002,-8.53125
,0.,-0.15,1.666667e-002,-8.547916
,-3.333334e-002,-0.15,-1.666667e-002,-8.558333
,3.333334e-002,-0.1833333,5.e-002,-8.527083
,3.333334e-002,-0.1833333,-1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,1.666667e-002,-8.577084
,0.,-0.1833333,-5.e-002,-8.416667
,-3.333334e-002,-0.15,-1.666667e-002,-8.547916
,-3.333334e-002,-0.1833333,5.e-002,-8.560416
,0.,-0.1833333,1.666667e-002,-8.564584
,0.,-0.1833333,-5.e-002,-8.570833
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.55
,-3.333334e-002,-0.15,1.666667e-002,-8.566667
,0.,-0.1833333,1.666667e-002,-8.539583
,0.,-0.1833333,-1.666667e-002,-8.55
,0.,-0.1833333,-1.666667e-002,-8.56875
,0.,-0.2166667,-1.666667e-002,-8.53125
,0.,-0.1833333,-5.e-002,-8.545834
,-3.333334e-002,-0.15,1.666667e-002,-8.564584
,0.,-0.2166667,-1.666667e-002,-8.58125
,0.,-0.1833333,1.666667e-002,-8.547916
,0.,-0.15,1.666667e-002,-8.554167
,0.,-0.1833333,1.666667e-002,-8.56875
,0.,-0.2166667,1.666667e-002,-8.59375
,3.333334e-002,-0.1833333,-1.666667e-002,-8.54375
,0.,-0.15,-1.666667e-002,-8.56875
,0.,-0.2166667,-1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.539583
,0.,-0.15,1.666667e-002,-8.552083
,0.,-0.1833333,1.666667e-002,-8.570833
,0.,-0.15,-1.666667e-002,-8.535417
,0.,-0.15,-1.666667e-002,-8.535417
,0.,-0.15,-1.666667e-002,-8.560416
,0.,-0.1833333,-1.666667e-002,-8.535417
,0.,-0.1833333,-1.666667e-002,-8.547916
,0.,-0.1833333,1.666667e-002,-8.525
,-3.333334e-002,-0.1833333,1.666667e-002,-8.566667
,0.,-0.1833333,1.666667e-002,-8.539583
,-3.333334e-002,-0.15,-1.666667e-002,-8.552083
,3.333334e-002,-0.15,1.666667e-002,-8.55625
,3.333334e-002,-0.15,-5.e-002,-8.527083
,0.,-0.2166667,-1.666667e-002,-8.547916
,-3.333334e-002,-0.1833333,-5.e-002,-8.558333
,3.333334e-002,-0.15,1.666667e-002,-8.54375
,0.,-0.15,-1.666667e-002,-8.547916
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,1.666667e-002,-8.55
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.54375
,3.333334e-002,-0.15,1.666667e-002,-8.516666
,3.333334e-002,-0.1833333,-1.666667e-002,-8.558333
,0.,-0.1833333,-1.666667e-002,-8.539583
,-3.333334e-002,-0.15,1.666667e-002,-8.55
,0.,-0.2166667,1.666667e-002,-8.5625
,0.,-0.15,1.666667e-002,-8.545834
,0.,-0.15,1.666667e-002,-8.54375
,0.,-0.2166667,-1.666667e-002,-8.558333
,-3.333334e-002,-0.2166667,1.666667e-002,-8.566667
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.535417
,0.,-0.1833333,-1.666667e-002,-8.547916
,3.333334e-002,-0.2166667,1.666667e-002,-8.566667
,0.,-0.15,1.666667e-002,-8.583333
,0.,-0.1833333,1.666667e-002,-8.535417
,-3.333334e-002,-0.1833333,-1.666667e-002,-8.554167
,0.,-0.15,1.666667e-002,-8.552083
,3.333334e-002,-0.15,1.666667e-002,-8.53125
,0.,-0.1833333,1.666667e-002,-8.55
,0.,-0.1833333,1.666667e-002,-8.5625
,-3.333334e-002,-0.2166667,-1.666667e-002,-8.53125
